"site_id","latitude","longitude","postcode"
" 21035",58.317,112.867,""
" 21036",-15.517,35.217,""
" 21037",-17.667,141.083,""
" 21038",3.75,8.767,""
" 21039",-7.967,112.7,""
" 21040",-35.5,-69.583,""
" 21041",8.15,125.083,""
" 21042",4.183,73.533,""
" 21043",8.9,170.85,""
" 21044",44.533,14.467,""
" 21045",-34.233,116.15,""
" 21046",46.983,13.183,""
" 21047",-5.817,-61.3,""
" 21048",42.85,74.867,""
" 21049",42.533,110.133,""
" 21050",3.933,41.867,""
" 21051",-19.75,120.85,""
" 21052",-32.517,115.733,""
" 21053",-21.917,-157.95,""
" 21054",43.817,28.583,""
" 21055",-36.883,145.183,""
" 21056",12.917,74.883,""
" 21057",38.25,90.85,""
" 21058",-13.733,130.667,""
" 21059",-14.433,35.25,""
" 21060",33.833,132.783,""
" 21061",47.767,15.317,""
" 21062",31.983,49.267,""
" 21063",54.333,84.217,""
" 21064",15.617,39.45,""
" 21065",47.167,115.633,""
" 21066",-5.8,13.433,""
" 21067",49.767,-77.817,""
" 21068",-30.35,28.8,""
" 21069",21.333,-98.667,""
" 21070",-29.45,27.55,""
" 21071",35.45,133.067,""
" 21072",12.367,123.617,""
" 21073",-22.333,171.333,""
" 21074",20.95,-73.683,""
" 21075",47.967,13.1,""
" 21076",48.067,153.217,""
" 21077",-19.133,179.75,""
" 21078",9.75,-63.183,""
" 21079",-20.133,-157.35,""
" 21080",-73.833,55.667,""
" 21081",63.617,-135.867,""
" 21082",26.167,119.933,""
" 21083",-8.85,31.333,""
" 21084",-0.617,30.65,""
" 21085",-20.383,28.5,""
" 21086",-23.15,28.217,""
" 21087",46.483,15.683,""
" 21088",50.65,13.15,""
" 21089",54.5,11.233,""
" 21090",56.217,87.75,""
" 21091",-23.417,-51.95,""
" 21092",-19.083,152.383,""
" 21093",3.633,-54.033,""
" 21094",47.033,37.5,""
" 21095",64.683,170.417,""
" 21096",-27.3,133.617,""
" 21097",1.683,31.717,""
" 21098",53.317,11.933,""
" 21099",44.2,10.7,""
" 21100",46.533,-87.55,""
" 21101",-29.65,138.05,""
" 21102",-13.733,37.55,""
" 21103",2.3,37.9,""
" 21104",41.367,-88.683,""
" 21105",52.3,-55.833,""
" 21106",-37.05,143.733,""
" 21107",-25.533,152.667,""
" 21108",-32.917,151.75,""
" 21109",-2.55,120.367,""
" 21110",35.183,128.567,""
" 21111",18.133,55.183,""
" 21112",55.567,71.367,""
" 21113",-34.733,146.55,""
" 21114",-0.267,36.1,""
" 21115",-32.933,117.167,""
" 21116",59.367,28.117,""
" 21117",41.433,76,""
" 21118",-5.767,-35.2,""
" 21119",50.183,-61.817,""
" 21120",10.9,-1.1,""
" 21121",26.25,68.367,""
" 21122",53.15,13.033,""
" 21123",59.5,91.017,""
" 21124",-30.333,149.75,""
" 21125",44.233,22.55,""
" 21126",31.533,60.033,""
" 21127",29.583,105.05,""
" 21128",-4.533,129.9,""
" 21129",14.45,79.983,""
" 21130",-41.3,173.217,""
" 21131",-41.283,173.233,""
" 21132",-35.333,136.117,""
" 21133",51.317,119.617,""
" 21134",31.867,10.983,""
" 21135",48.717,11.217,""
" 21136",37.1,25.383,""
" 21137",10.383,114.367,""
" 21138",45.867,9.067,""
" 21139",40.983,71.583,""
" 21140",-26.483,152.933,""
" 21141",-17,178.7,""
" 21142",-3.25,127.083,""
" 21143",38.717,125.367,""
" 21144",18.767,100.767,""
" 21145",27.583,116.65,""
" 21146",30.8,106.083,""
" 21147",-34.7,146.5,""
" 21148",26.65,118.167,""
" 21149",-1.133,35.833,""
" 21150",40.783,-73.969,""
" 21151",-5.667,176.133,""
" 21152",27.3,112.7,""
" 21153",59.85,81.95,""
" 21154",-39.467,176.867,""
" 21155",-39.45,176.85,""
" 21156",-39.483,176.917,""
" 21157",23.3,105.95,""
" 21158",-36.95,140.733,""
" 21159",44.617,114.15,""
" 21160",6.417,101.817,""
" 21161",-32.067,118.4,""
" 21162",-0.35,111.783,""
" 21163",55.233,86.117,""
" 21164",-10.75,179.5,""
" 21165",53.55,13.2,""
" 21166",57.883,60.067,""
" 21167",51.05,31.9,""
" 21168",61.667,40.183,""
" 21169",63.283,118.333,""
" 21170",-11.6,34.3,""
" 21171",-12.917,34.267,""
" 21172",4.95,9.933,""
" 21173",50.5,11.133,""
" 21174",51.917,143.133,""
" 21175",-15.567,-175.617,""
" 21176",57.55,49.95,""
" 21177",51.167,-127.933,""
" 21178",17.867,102.717,""
" 21179",-32.517,136.483,""
" 21180",-37.9,145.967,""
" 21181",-33.283,151.567,""
" 21182",-33.267,151.567,""
" 21183",-73.05,-13.383,""
" 21184",53.717,7.15,""
" 21185",53.767,8.667,""
" 21186",36.9,-76.2,""
" 21187",41.983,-97.433,""
" 21188",50.833,6.667,""
" 21189",-36.333,141.633,""
" 21190",47.117,14.4,""
" 21191",54.083,9.933,""
" 21192",52.9,12.817,""
" 21193",47.95,16.867,""
" 21194",-32.917,151.783,""
" 21195",-23.35,119.717,""
" 21196",-23.417,119.8,""
" 21197",55.783,109.55,""
" 21198",12.217,109.217,""
" 21199",48.283,18.133,""
" 21200",9.767,1.1,""
" 21201",69.933,-128.967,""
" 21202",5.95,-57.033,""
" 21203",55.317,21.017,""
" 21204",49.4,9.967,""
" 21205",59.533,45.467,""
" 21206",58.567,29.8,""
" 21207",58.35,43.383,""
" 21208",42.767,18.95,""
" 21209",53.333,-104,""
" 21210",43.333,21.85,""
" 21211",48.65,-124.833,""
" 21212",-16.5,34.95,""
" 21213",-24.4,116.3,""
" 21214",-31.25,-50.9,""
" 21215",-32.55,149.6,""
" 21216",-35.067,138.85,""
" 21217",-16.417,126.1,""
" 21218",-33.617,150.267,""
" 21219",-37.15,146.433,""
" 21220",-34.7,138.933,""
" 21221",-16.783,31.583,""
" 21222",43.983,-80.75,""
" 21223",48.967,8.867,""
" 21224",-15.55,28.25,""
" 21225",43.35,17.8,""
" 21226",42.833,23.667,""
" 21227",-19.333,12.717,""
" 21228",43.733,44.667,""
" 21229",51.95,29.167,""
" 21230",-11.9,31.433,""
" 21231",-34.617,117.65,""
" 21232",-37.55,140.417,""
" 21233",-36.967,147.117,""
" 21234",-34.967,138.7,""
" 21235",-28.05,117.833,""
" 21236",-0.95,114.9,""
" 21237",20.433,106.15,""
" 21238",-31.917,115.867,""
" 21239",-22,148.033,""
" 21240",-19.783,-63.917,""
" 21241",-7.883,-37.067,""
" 21242",-13.133,39.033,""
" 21243",8.817,-75.85,""
" 21244",32.3,-86.4,""
" 21245",-24.883,151.1,""
" 21246",22.1,95.133,""
" 21247",-28.1,140.2,""
" 21248",-30.633,116,""
" 21249",-22.6,167.45,""
" 21250",50.333,-105.567,""
" 21251",-34.183,22.15,""
" 21252",-29.217,116,""
" 21253",-16.65,139.15,""
" 21254",-6.833,37.65,""
" 21255",-21.75,43.367,""
" 21256",-20.283,44.317,""
" 21257",2.05,129.317,""
" 21258",48.35,41.867,""
" 21259",-11.55,-41.15,""
" 21260",-38.067,142.767,""
" 21261",-35.9,150.15,""
" 21262",-3.35,37.333,""
" 21263",47.883,17.283,""
" 21264",-37.967,145.1,""
" 21265",36.45,10.733,""
" 21266",44.567,129.6,""
" 21267",-11.75,24.433,""
" 21268",24.717,90.433,""
" 21269",49.667,31,""
" 21270",67.15,43.9,""
" 21271",67.8,46.667,""
" 21272",73.183,143.233,""
" 21273",76.95,68.55,""
" 21274",39.067,26.6,""
" 21275",65.383,64.717,""
" 21276",-11.45,34.017,""
" 21277",-2.833,30.333,""
" 21278",34.033,36.717,""
" 21279",35.15,-2.917,""
" 21280",49.75,-84.167,""
" 21281",55.967,124.883,""
" 21282",46.45,16.967,""
" 21283",56.55,-61.683,""
" 21284",-1.3,36.75,""
" 21285",-1.317,36.817,""
" 21286",31.983,44.317,""
" 21287",17.417,104.783,""
" 21288",8.467,99.967,""
" 21289",-11.883,33.617,""
" 21290",-33.6,120.75,""
" 21291",48.283,12.5,""
" 21292",48.367,11.8,""
" 21293",48.133,11.55,""
" 21294",52.133,7.7,""
" 21295",48.633,58.5,""
" 21296",56.5,115.667,""
" 21297",-18.717,32.85,""
" 21298",16.533,104.717,""
" 21299",-28.533,115.5,""
" 21300",-15.067,27.183,""
" 21301",-17.033,30.85,""
" 21302",-28.967,148.983,""
" 21303",42.467,12.983,""
" 21304",15.717,120.9,""
" 21305",47.117,14.183,""
" 21306",-26.883,115.95,""
" 21307",33.25,134.183,""
" 21308",-35.117,139.267,""
" 21309",-31.767,150.833,""
" 21310",46.65,16.183,""
" 21311",-28.35,153.383,""
" 21312",-14.783,143.5,""
" 21313",44.967,-79.3,""
" 21314",-1.5,33.8,""
" 21315",42.183,23.583,""
" 21316",-8.333,157.267,""
" 21317",47.583,12.167,""
" 21318",49.033,33.433,""
" 21319",51.233,33.2,""
" 21320",55.85,80.033,""
" 21321",47.233,12.183,""
" 21322",42.2,22.333,""
" 21323",55,57.983,""
" 21324",43.567,21.35,""
" 21325",48.033,33.217,""
" 21326",40.717,124.783,""
" 21327",41.65,25.367,""
" 21328",58.983,54.65,""
" 21329",46.383,13.85,""
" 21330",42.033,20.417,""
" 21331",-25.85,133.3,""
" 21332",46.8,53.917,""
" 21333",37.917,69.783,""
" 21334",59.517,26.55,""
" 21335",36.667,68.917,""
" 21336",43.083,58.933,""
" 21337",35.983,126.7,""
" 21338",-15.783,128.717,""
" 21339",28.817,120.917,""
" 21340",-16.133,123.767,""
" 21341",49.933,134.633,""
" 21342",48.883,16.083,""
" 21343",61.233,46.717,""
" 21344",39.333,44.433,""
" 21345",40.6,20.767,""
" 21346",41.75,86.133,""
" 21347",63.45,48.9,""
" 21348",5.35,162.95,""
" 21349",26.133,34.217,""
" 21350",49.183,15.467,""
" 21351",13.167,32.667,""
" 21352",53.35,32.067,""
" 21353",48.05,14.133,""
" 21354",47.633,43.15,""
" 21355",46.533,135.317,""
" 21356",-15.483,141.733,""
" 21357",56.333,46.583,""
" 21358",48.217,57.117,""
" 21359",51.567,21.55,""
" 21360",12.517,104.183,""
" 21361",43.7,20.7,""
" 21362",49.583,15.083,""
" 21363",45.033,39.15,""
" 21364",53.967,79.233,""
" 21365",67.35,37.05,""
" 21366",56.65,57.783,""
" 21367",57.133,45.167,""
" 21368",54.2,16.15,""
" 21369",-24.117,152.717,""
" 21370",28.617,-17.75,""
" 21371",54.367,77.283,""
" 21372",55.15,-105.267,""
" 21373",49.917,-55.667,""
" 21374",-22.017,166.217,""
" 21375",53.917,12.283,""
" 21376",-7.25,-64.833,""
" 21377",5.3,115.25,""
" 21378",-0.633,127.5,""
" 21379",58.233,22.5,""
" 21380",54.767,-112.017,""
" 21381",11.8,-66.183,""
" 21382",68.5,-113.217,""
" 21383",-27.817,-50.333,""
" 21384",-28.217,-51.533,""
" 21385",48.367,7.833,""
" 21386",-33.283,146.367,""
" 21387",-37.233,145.917,""
" 21388",-33.117,118.467,""
" 21389",-18.233,-178.8,""
" 21390",-37.867,148,""
" 21391",55.25,67.3,""
" 21392",-35.333,140.517,""
" 21393",51.867,-63.283,""
" 21394",-18.933,29.833,""
" 21395",37.817,68.783,""
" 21396",-15.483,124.517,""
" 21397",15.8,78.067,""
" 21398",51.767,36.167,""
" 21399",43.133,21.267,""
" 21400",42.983,144.383,""
" 21401",39.983,125.25,""
" 21402",42.267,22.767,""
" 21403",42.267,42.633,""
" 21404",-21.483,168.033,""
" 21405",35.167,126.883,""
" 21406",53.633,-77.7,""
" 21407",-32.217,115.8,""
" 21408",-33.133,135.55,""
" 21409",19.417,93.55,""
" 21410",54.633,22.783,""
" 21411",49.567,111.967,""
" 21412",52.933,12.417,""
" 21413",56.6,76.9,""
" 21414",36.283,23.017,""
" 21415",44.85,65.5,""
" 21416",48.3,69.65,""
" 21417",10.517,-71.65,""
" 21418",14.317,-88.15,""
" 21419",55.283,-77.75,""
" 21420",54.383,10.15,""
" 21421",46.633,32.567,""
" 21422",-26.55,151.833,""
" 21423",49.433,26.983,""
" 21424",16.433,102.833,""
" 21425",33.783,55.083,""
" 21426",37.5,71.5,""
" 21427",33.433,48.283,""
" 21428",32.867,-6.967,""
" 21429",38.55,44.967,""
" 21430",59.367,28.6,""
" 21431",27.833,66.633,""
" 21432",25.667,39.3,""
" 21433",54.333,10.1,""
" 21434",50.817,20.7,""
" 21435",-4.883,29.633,""
" 21436",45.85,20.467,""
" 21437",45.967,-81.483,""
" 21438",60.417,-64.85,""
" 21439",-33.15,136.417,""
" 21440",53.317,-132.75,""
" 21441",-2.95,25.917,""
" 21442",-15.367,126.3,""
" 21443",-39.933,143.85,""
" 21444",43.283,20.8,""
" 21445",40.217,69.733,""
" 21446",-0.367,35.35,""
" 21447",-31.05,152.817,""
" 21448",47.717,10.333,""
" 21449",26.183,32.733,""
" 21450",-4.917,17.067,""
" 21451",21.3,99.617,""
" 21452",34.3,-6.6,""
" 21453",49.783,-94.367,""
" 21454",-15.95,-173.767,""
" 21455",-35.733,143.917,""
" 21456",11.767,102.883,""
" 21457",13.483,-16.183,""
" 21458",26.217,56.233,""
" 21459",-2.767,101.367,""
" 21460",37.833,65.2,""
" 21461",48.05,125.883,""
" 21462",65.883,31.833,""
" 21463",46.733,17.233,""
" 21464",7.817,-0.033,""
" 21465",54.067,21.367,""
" 21466",-20.917,28.45,""
" 21467",47.617,118.617,""
" 21468",28.65,70.683,""
" 21469",29.267,50.267,""
" 21470",25.45,30.533,""
" 21471",45.4,36.417,""
" 21472",42.833,19.533,""
" 21473",-62.217,-58.75,""
" 21474",54.3,80.5,""
" 21475",44.4,46.55,""
" 21476",48.4,14.833,""
" 21477",51.85,9.317,""
" 21478",46.683,13,""
" 21479",6.083,-0.25,""
" 21480",64.75,47.65,""
" 21481",-5,136.433,""
" 21482",49.467,13.833,""
" 21483",53.283,69.383,""
" 21484",13.167,100.8,""
" 21485",55.083,93.367,""
" 21486",57.75,22.6,""
" 21487",52.2,18.667,""
" 21488",54.183,15.583,""
" 21489",56.45,73.65,""
" 21490",-10.717,25.45,""
" 21491",55.3,82.75,""
" 21492",69.583,-140.183,""
" 21493",54.333,89.283,""
" 21494",10.633,103.483,""
" 21495",12,105.45,""
" 21496",-5.35,27,""
" 21497",48.75,82.367,""
" 21498",59.033,57.567,""
" 21499",35.267,-113.95,""
" 21500",-35.65,137.633,""
" 21501",44.217,-76.6,""
" 21502",-10.417,161.917,""
" 21503",48.517,32.2,""
" 21504",45.083,133.533,""
" 21505",59.367,52.217,""
" 21506",0.517,25.183,""
" 21507",-0.667,34.783,""
" 21508",-0.1,34.75,""
" 21509",45.633,14.867,""
" 21510",-6.133,141.3,""
" 21511",38.9,16.25,""
" 21512",50.367,106.45,""
" 21513",70.683,127.4,""
" 21514",55.733,21.067,""
" 21515",50.217,8.45,""
" 21516",47.217,16.333,""
" 21517",58.633,98.733,""
" 21518",48.1,8.75,""
" 21519",52.25,79.133,""
" 21520",50.433,16.617,""
" 21521",35.817,-83.983,""
" 21522",7.533,99.05,""
" 21523",9.467,100.05,""
" 21524",1.017,35,""
" 21525",50,33.017,""
" 21526",38.183,-85.733,""
" 21527",-33.933,150.917,""
" 21528",43.133,24.717,""
" 21529",68,35.033,""
" 21530",-16.383,145.567,""
" 21531",-34.433,140.6,""
" 21532",44.55,19.233,""
" 21533",29.583,115.983,""
" 21534",19.883,102.133,""
" 21535",-15.033,40.667,""
" 21536",51.217,22.4,""
" 21537",58.433,89.367,""
" 21538",-11.667,27.483,""
" 21539",48.333,19.733,""
" 21540",-18.517,146.4,""
" 21541",-26.633,15.1,""
" 21542",53.817,10.7,""
" 21543",51.2,7.633,""
" 21544",51.25,7.65,""
" 21545",48.567,39.25,""
" 21546",49.65,16.95,""
" 21547",55.033,44.5,""
" 21548",43.833,17.017,""
" 21549",8.433,124.283,""
" 21550",33.65,-101.817,""
" 21551",49.2,20.217,""
" 21552",-16.417,167.8,""
" 21553",59.35,31.233,""
" 21554",53.317,-110.067,""
" 21555",-12.783,143.3,""
" 21556",-3.483,23.467,""
" 21557",3.117,35.617,""
" 21558",51.733,19.4,""
" 21559",17.45,101.733,""
" 21560",47.583,12.7,""
" 21561",51.45,-57.183,""
" 21562",3.15,13.617,""
" 21563",-33.5,-70.8,""
" 21564",43.033,-81.15,""
" 21565",-23.333,-51.133,""
" 21566",42.567,-80.05,""
" 21567",3.733,115.683,""
" 21568",37.617,120.317,""
" 21569",68.883,-75.133,""
" 21570",25.1,117.017,""
" 21571",22.367,106.75,""
" 21572",-37.283,143.25,""
" 21573",14.8,100.617,""
" 21574",26.017,-111.333,""
" 21575",54.733,130.45,""
" 21576",43.017,47.483,""
" 21577",32.7,-83.65,""
" 21578",5.5,153.817,""
" 21579",-7.617,111.517,""
" 21580",34.917,98.217,""
" 21581",19.3,97.833,""
" 21582",18.167,97.933,""
" 21583",16.667,98.55,""
" 21584",-16.95,46.833,""
" 21585",53.467,125.817,""
" 21586",-12.283,33.2,""
" 21587",-16,27.6,""
" 21588",55.3,-123.133,""
" 21589",-23.083,26.8,""
" 21590",-19.833,48.8,""
" 21591",-34.367,137.667,""
" 21592",-70.767,11.75,""
" 21593",35.45,135.317,""
" 21594",57.783,77.283,""
" 21595",22.133,-159.717,""
" 21596",-16.517,35.15,""
" 21597",-27.383,32.183,""
" 21598",13.5,39.483,""
" 21599",-2.283,37.833,""
" 21600",53.35,59.083,""
" 21601",55.05,26.317,""
" 21602",25.433,106.767,""
" 21603",-18.583,-173.967,""
" 21604",-7.133,23.733,""
" 21605",-15.417,28.317,""
" 21606",-4.967,23.433,""
" 21607",34.05,111.033,""
" 21608",32.067,121.6,""
" 21609",24.533,103.767,""
" 21610",28.883,105.433,""
" 21611",43.133,-89.333,""
" 21612",56.867,-101.083,""
" 21613",31.183,114.967,""
" 21614",49.55,18.45,""
" 21615",50.233,-121.583,""
" 21616",23.317,85.317,""
" 21617",47.3,107.483,""
" 21618",10.133,124.833,""
" 21619",0.033,-50.05,""
" 21620",0.05,-51.067,""
" 21621",-5.117,-36.633,""
" 21622",-9.667,-35.7,""
" 21623",-9.517,-35.783,""
" 21624",-21.667,-45.917,""
" 21625",-3.25,-79.95,""
" 21626",37.333,-79.2,""
" 21627",-20.933,55.283,""
" 21628",47.083,15.583,""
" 21629",50.333,83.55,""
" 21630",-38.217,146.467,""
" 21631",55.617,22.233,""
" 21632",48.217,9.917,""
" 21633",-28.15,123.65,""
" 21634",-28.617,122.417,""
" 21635",-21.233,-45,""
" 21636",22.317,46.717,""
" 21637",60.717,114.883,""
" 21638",54.233,23.517,""
" 21639",22.933,97.75,""
" 21640",50.9,-109.5,""
" 21641",54.55,17.75,""
" 21642",48.183,10.867,""
" 21643",54.8,8.95,""
" 21644",51.2,16.2,""
" 21645",-30.583,138.417,""
" 21646",51.4,10.317,""
" 21647",9.083,36.45,""
" 21648",5.333,163.033,""
" 21649",-36.367,145.467,""
" 21650",-12.567,-41.383,""
" 21651",31.433,119.483,""
" 21652",41.533,20.7,""
" 21653",54.25,-133.05,""
" 21654",18.283,99.517,""
" 21655",35.5,12.6,""
" 21656",18.917,99.033,""
" 21657",-2.267,40.833,""
" 21658",22.033,121.55,""
" 21659",22.567,99.933,""
" 21660",-31.017,115.317,""
" 21661",47.15,10.567,""
" 21662",42.817,-108.733,""
" 21663",42.433,16.9,""
" 21664",21.833,106.767,""
" 21665",-36.067,-59.1,""
" 21666",-32.967,18.167,""
" 21667",50.017,8.667,""
" 21668",48.467,15.7,""
" 21669",31.583,105.967,""
" 21670",38.733,48.833,""
" 21671",52.233,-87.883,""
" 21672",28.95,-13.6,""
" 21673",22.5,103.967,""
" 21674",35.183,-6.133,""
" 21675",-8.267,122.967,""
" 21676",-15.567,133.2,""
" 21677",18.433,-69.667,""
" 21678",48.067,10.9,""
" 21679",35.05,118.35,""
" 21680",38.833,93.383,""
" 21681",48.033,15.583,""
" 21682",39.917,25.233,""
" 21683",23.95,100.217,""
" 21684",43.983,119.4,""
" 21685",52.517,7.3,""
" 21686",26.233,111.617,""
" 21687",28.85,121.133,""
" 21688",-19.4,-40.067,""
" 21689",-17.117,152,""
" 21690",43.6,118.067,""
" 21691",49.367,19.683,""
" 21692",48.3,14.283,""
" 21693",46.067,15.283,""
" 21694",37.5,111.1,""
" 21695",28.45,119.917,""
" 21696",-28.8,153.25,""
" 21697",55.017,8.417,""
" 21698",30,100.267,""
" 21699",-33.483,150.133,""
" 21700",48.967,15.033,""
" 21701",47.85,30.267,""
" 21702",24.35,109.4,""
" 21703",-13.317,166.617,""
" 21704",-17.683,178.833,""
" 21705",-28.883,121.333,""
" 21706",54.883,28.7,""
" 21707",46.367,14.183,""
" 21708",49.467,22.333,""
" 21709",42.983,21.95,""
" 21710",51.833,16.533,""
" 21711",39.433,118.9,""
" 21712",-21.417,25.6,""
" 21713",53.867,8.133,""
" 21714",54.5,10.267,""
" 21715",26.833,100.467,""
" 21716",-23.083,30.283,""
" 21717",38.9,22.4,""
" 21718",38.033,-84.6,""
" 21719",5.233,97.2,""
" 21720",28.417,92.467,""
" 21721",24.783,112.383,""
" 21722",30.683,107.8,""
" 21723",24.367,114.483,""
" 21724",50.767,15.017,""
" 21725",10.617,-85.433,""
" 21726",50.933,14.217,""
" 21727",53.85,25.317,""
" 21728",46.833,12.8,""
" 21729",56.483,21.017,""
" 21730",59.617,65.717,""
" 21731",-1.5,29.633,""
" 21732",50.1,22.05,""
" 21733",49.217,11.1,""
" 21734",-32.017,115.5,""
" 21735",-32,115.5,""
" 21736",43.85,25.95,""
" 21737",-17.533,118.95,""
" 21738",11.583,122.75,""
" 21739",-30.45,136.867,""
" 21740",51.5,81.217,""
" 21741",-10.733,123.067,""
" 21742",44.367,135.85,""
" 21743",57.2,39.417,""
" 21744",24.017,97.833,""
" 21745",57.9,25.383,""
" 21746",44.533,-70.533,""
" 21747",-23.533,151.283,""
" 21748",-17.917,19.767,""
" 21749",33.583,102.967,""
" 21750",76.183,63.567,""
" 21751",-1.183,29.45,""
" 21752",52.817,66.967,""
" 21753",58.1,38.683,""
" 21754",43.917,-92.5,""
" 21755",-37.283,145.817,""
" 21756",12.583,122.267,""
" 21757",-17.8,-60.733,""
" 21758",52.433,-114.917,""
" 21759",52.5,80.2,""
" 21760",-20.783,117.15,""
" 21761",46.45,15.333,""
" 21762",48.567,14,""
" 21763",16.05,103.683,""
" 21764",-24.45,148.617,""
" 21765",-26.533,148.767,""
" 21766",53.133,9.35,""
" 21767",53.2,112.783,""
" 21768",56.267,34.317,""
" 21769",34.35,-85.167,""
" 21770",45.817,13.483,""
" 21771",25.967,108.533,""
" 21772",17.483,-62.983,""
" 21773",18.25,-65.633,""
" 21774",-14.75,134.533,""
" 21775",54.167,-131.667,""
" 21776",15.3,-61.4,""
" 21777",47.75,-101.833,""
" 21778",51.567,-107.917,""
" 21779",44.117,25,""
" 21780",53.933,32.833,""
" 21781",46.917,26.833,""
" 21782",-14.283,50.167,""
" 21783",-13.75,34.583,""
" 21784",38.2,124.883,""
" 21785",-2.2,-80.983,""
" 21786",31.567,25.133,""
" 21787",25.45,-100.983,""
" 21788",5.2,-1.067,""
" 21789",-12.9,-38.333,""
" 21790",47.783,13.05,""
" 21791",-0.617,117.15,""
" 21792",48.517,-72.267,""
" 21793",57.35,58.217,""
" 21794",56.683,22.5,""
" 21795",-4.083,37.717,""
" 21796",41.817,128.317,""
" 21797",37.7,26.917,""
" 21798",31.367,-100.5,""
" 21799",-33.767,-69.033,""
" 21800",-0.433,-89.6,""
" 21801",31.017,-114.817,""
" 21802",13.367,122.517,""
" 21803",-14.917,-65.6,""
" 21804",-16.267,-62.467,""
" 21805",13.917,-90.817,""
" 21806",27.95,117.833,""
" 21807",39.567,66.95,""
" 21808",36.25,46.267,""
" 21809",-28.283,-49.917,""
" 21810",39.817,18.35,""
" 21811",46.75,10.533,""
" 21812",-8.35,-42.25,""
" 21813",49.217,7.117,""
" 21814",19.05,-69.383,""
" 21815",-10.5,121.833,""
" 21816",36.217,57.667,""
" 21817",56.067,63.65,""
" 21818",-16.183,-42.283,""
" 21819",34.817,36.133,""
" 21820",36.617,44.217,""
" 21821",47.367,-55.8,""
" 21822",36.2,133.333,""
" 21823",45.45,103.9,""
" 21824",60.317,64.217,""
" 21825",3.883,-51.8,""
" 21826",45.333,-65.883,""
" 21827",5.5,-54.033,""
" 21828",-21.333,55.483,""
" 21829",-17.083,49.817,""
" 21830",23.067,57.65,""
" 21831",17.15,104.133,""
" 21832",57.667,46.633,""
" 21833",32.283,-9.233,""
" 21834",25.617,55.933,""
" 21835",-10.05,-161.1,""
" 21836",2.567,-72.633,""
" 21837",18.767,79.433,""
" 21838",36.9,50.667,""
" 21839",47.417,13.633,""
" 21840",62.817,-92.117,""
" 21841",-22.55,45.4,""
" 21842",9.983,98.617,""
" 21843",-8.133,-34.917,""
" 21844",47.45,25.567,""
" 21845",22.3,70.783,""
" 21846",55.383,23.117,""
" 21847",11.867,31.05,""
" 21848",37.2,49.633,""
" 21849",46.5,13.717,""
" 21850",16.983,73.333,""
" 21851",47.25,12.833,""
" 21852",-33.583,120.15,""
" 21853",-31.083,125.65,""
" 21854",47.717,15.783,""
" 21855",16.917,53.917,""
" 21856",49.167,-105.983,""
" 21857",53.067,82.3,""
" 21858",35.933,39.017,""
" 21859",-32.2,121.783,""
" 21860",-34.017,147.783,""
" 21861",46.8,-71.383,""
" 21862",31.667,35.967,""
" 21863",12.5,-70.017,""
" 21864",-45.017,168.733,""
" 21865",20.583,-100.4,""
" 21866",53.033,-122.517,""
" 21867",5.717,-76.617,""
" 21868",53.733,9.883,""
" 21869",35.867,-78.783,""
" 21870",-26.617,144.267,""
" 21871",21.233,81.65,""
" 21872",-0.133,-78.467,""
" 21873",28.817,62.75,""
" 21874",13.767,109.217,""
" 21875",40.8,19.9,""
" 21876",66.9,65.667,""
" 21877",-20.183,130,""
" 21878",36.8,42.1,""
" 21879",50.05,18.2,""
" 21880",46.783,13.7,""
" 21881",51.417,21.117,""
" 21882",47.383,13.45,""
" 21883",-25.9,153.083,""
" 21884",11.417,-85.833,""
" 21885",45.1,24.367,""
" 21886",43.517,26.533,""
" 21887",-10,-67.8,""
" 21888",-39.017,-64.083,""
" 21889",-22.9,-43.167,""
" 21890",-32.017,-52.083,""
" 21891",-17.917,-50.917,""
" 21892",21.917,-99.983,""
" 21893",11.533,-72.933,""
" 21894",40.15,-122.25,""
" 21895",58.917,22.067,""
" 21896",45.217,14.583,""
" 21897",-30.883,-55.533,""
" 21898",-34.083,21.25,""
" 21899",47.8,-69.55,""
" 21900",50.583,26.133,""
" 21901",14.583,49.25,""
" 21902",35.383,119.533,""
" 21903",37.317,-79.967,""
" 21904",16.317,-86.517,""
" 21905",-37.167,139.75,""
" 21906",-33.8,19.9,""
" 21907",65.1,-102.433,""
" 21908",6.133,-75.433,""
" 21909",-34.167,140.75,""
" 21910",52.183,-113.9,""
" 21911",51.067,-93.8,""
" 21912",-27.217,153.1,""
" 21913",40.5,-122.3,""
" 21914",45.267,-103.533,""
" 21915",49.05,12.1,""
" 21916",47.7,15.85,""
" 21917",46.65,13.15,""
" 21918",-9.633,-42.1,""
" 21919",51.117,99.667,""
" 21920",11.75,32.783,""
" 21921",48.217,13.483,""
" 21922",39.5,-119.783,""
" 21923",-22.483,-44.467,""
" 21924",53.767,15.417,""
" 21925",48.767,15.95,""
" 21926",47.5,10.75,""
" 21927",50.967,-118.183,""
" 21928",-14.317,-67.383,""
" 21929",56.533,27.267,""
" 21930",52.3,7.383,""
" 21931",-38.45,145.3,""
" 21932",-20.717,143.133,""
" 21933",37.5,-77.333,""
" 21934",46.567,43.667,""
" 21935",29.367,-10.183,""
" 21936",33.4,62.283,""
" 21937",-19.483,-44.25,""
" 21938",29.2,121.95,""
