time_stamp_,sensor_name,Temperature.max,Temperature.mean,Temperature.flag,RelativeHumidity.max,RelativeHumidity.mean,RelativeHumidity.flag,Pressure.max,Pressure.mean,Pressure.flag
2017-06-17,384 [WEATHER],28.2,22.55,0,90.79,67.19,0,1017.8,1016.87,0
2017-06-18,384 [WEATHER],28.9,23.39,0,82.44,58.33,0,1016.4,1014.69,0
2017-06-19,384 [WEATHER],29.4,23.83,0,98.13,69.94,0,1012.8,1010.88,0
2017-06-20,384 [WEATHER],20,16.53,0,93.2,86.53,0,1012.6,1011.64,0
2017-06-21,384 [WEATHER],26,20.25,0,92.45,75.53,0,1011.4,1006.51,0
2017-06-22,384 [WEATHER],22,18.49,0,91.44,74.91,0,1004.8,1001.75,0
2017-06-23,384 [WEATHER],19.4,16.56,0,85.43,75.61,0,1004.8,1004.17,0
2017-06-24,384 [WEATHER],20.2,17.57,0,91.34,69.5,0,1003.7,1002.54,0
2017-06-25,384 [WEATHER],19.5,15.77,0,85.48,64.6,0,1005.2,1002.25,0
2017-06-26,384 [WEATHER],19.4,14.73,0,81.63,59.7,0,1006.7,1005.95,0
2017-06-27,384 [WEATHER],14.9,13.43,0,98.7,87.55,0,1004.4,999.96,0
2017-06-28,384 [WEATHER],13,11.59,0,98.7,96.06,0,994.7,990.08,0
2017-06-29,384 [WEATHER],14,12.65,0,99.35,98.02,0,990.7,986.06,0
2017-06-30,384 [WEATHER],18.4,14.94,0,99.35,90.14,0,1003.8,996.64,0
2017-06-01,386 [WEATHER],23,17.41,0,100,76.47,0,1014.1,1011.86,0
2017-06-02,386 [WEATHER],20.1,17.13,0,98.08,80.88,0,1008.7,1007.88,0
2017-06-03,386 [WEATHER],19.1,15.35,0,98.07,73.51,0,1006.3,1005.61,0
2017-06-04,386 [WEATHER],17.2,12.84,0,96.71,77.19,0,1007.3,1006.3,0
2017-06-05,386 [WEATHER],16.7,12.6,0,95.48,84.84,0,1004.1,995.96,0
2017-06-06,386 [WEATHER],13,11.6,0,97.41,88.47,0,990.7,983.59,0
2017-06-07,386 [WEATHER],17.7,13.71,0,93.61,65.29,0,1003.4,999.39,0
2017-06-08,386 [WEATHER],18.7,14.63,0,95.53,87.29,0,1001.2,998.8,0
2017-06-09,386 [WEATHER],20.3,15.48,0,98,73.67,0,1006.7,1001.73,0
2017-06-10,386 [WEATHER],21.3,16.7,0,94.24,80.47,0,1007.6,1006.1,0
2017-06-11,386 [WEATHER],20.3,16.43,0,95.51,68.51,0,1005.5,1003.47,0
2017-06-12,386 [WEATHER],18,14.87,0,86.33,70.82,0,1010.5,1007.18,0
2017-06-13,386 [WEATHER],20.3,15.88,0,94.21,77,0,1011.7,1011.32,0
2017-06-14,386 [WEATHER],24.5,18.42,0,97.37,69.11,0,1011.4,1008.98,0
2017-06-15,386 [WEATHER],21.8,17.27,0,89.98,61.96,0,1009.3,1005.45,0
2017-06-16,386 [WEATHER],21.5,17.1,0,88.46,68.39,0,1017.9,1014.82,0
2017-06-17,386 [WEATHER],28.2,22.02,0,92.54,67.35,0,1018.7,1017.72,0
2017-06-18,386 [WEATHER],29.3,23.37,0,90.46,62.34,0,1017.1,1015.47,0
2017-06-19,386 [WEATHER],30,23.87,0,98.11,69.67,0,1013.5,1011.58,0
2017-06-20,386 [WEATHER],19.5,16.68,0,92.01,87.56,0,1013.2,1012.2,0
2017-06-21,386 [WEATHER],27.1,20.23,0,94.84,76.88,0,1012,1007.22,0
2017-06-22,386 [WEATHER],21.6,18.52,0,99.38,81.97,0,1005.7,1002.56,0
2017-06-23,386 [WEATHER],20,16.53,0,91.21,77.73,0,1005.6,1005.13,0
2017-06-24,386 [WEATHER],21.5,17.19,0,92.49,75.82,0,1004.7,1003.48,0
2017-06-25,386 [WEATHER],20.4,15.88,0,88.33,69.54,0,1006.1,1003.12,0
2017-06-26,386 [WEATHER],20.1,14.77,0,91.51,65.28,0,1007.5,1006.72,0
2017-06-27,386 [WEATHER],15.8,13.6,0,99.35,88.56,0,1005.2,1000.58,0
2017-06-28,386 [WEATHER],13.2,11.7,0,99.35,97.25,0,995.2,990.72,0
2017-06-29,386 [WEATHER],13.8,12.48,0,99.35,98.18,0,991.4,987.03,0
2017-06-30,386 [WEATHER],18.3,14.99,0,99.35,90.66,0,1004.5,997.35,0
2017-06-01,393 [WEATHER],23.4,17.72,0,96.16,77.02,0,1021.2,1018.66,0
2017-06-02,393 [WEATHER],21.7,17.6,0,97.48,81.45,0,1015.5,1014.53,0
2017-06-03,393 [WEATHER],20,16.41,0,97.46,73.67,0,1012.8,1012.05,0
2017-06-04,393 [WEATHER],19.3,13.96,0,94.84,75.98,0,1013.9,1012.96,0
2017-06-05,393 [WEATHER],17.1,13.31,0,92.74,82.96,0,1010.8,1003.07,0
2017-06-06,393 [WEATHER],13.6,12.3,0,96.79,86.51,0,996.4,989.75,0
2017-06-07,393 [WEATHER],18.1,14.36,0,93.62,70.11,0,1010.1,1005.65,0
2017-06-08,393 [WEATHER],18.7,14.94,0,96.16,86.23,0,1008.3,1005.7,0
2017-06-09,393 [WEATHER],20.7,15.81,0,97.38,75.45,0,1013.4,1008.38,0
2017-06-10,393 [WEATHER],22.7,17.33,0,93.03,79.08,0,1014.6,1012.95,0
2017-06-11,393 [WEATHER],21.2,17.24,0,93.7,68.94,0,1012,1010.05,0
2017-06-12,393 [WEATHER],18.5,15.37,0,86.95,70.18,0,1017.1,1013.62,0
2017-06-13,393 [WEATHER],21,16.43,0,94.25,76.66,0,1018.2,1017.95,0
2017-06-14,393 [WEATHER],25,18.7,0,97.38,70.37,0,1018.2,1015.81,0
2017-06-15,393 [WEATHER],22.2,17.98,0,91.79,62.79,0,1015.8,1011.92,0
2017-06-16,393 [WEATHER],21.6,17.56,0,82.61,68.05,0,1024.4,1021.28,0
2017-06-17,393 [WEATHER],28.6,22.32,0,93.68,68.47,0,1025.3,1024.22,0
2017-06-18,393 [WEATHER],29.7,23.25,0,93.2,63.21,0,1023.7,1022.02,0
2017-06-19,393 [WEATHER],29.7,23.73,0,90.9,67.87,0,1020.2,1018.17,0
2017-06-20,393 [WEATHER],19.6,17.09,0,88.28,83.23,0,1019.9,1018.96,0
2017-06-21,393 [WEATHER],27.8,20.46,0,94.27,74.23,0,1019,1013.99,0
2017-06-22,393 [WEATHER],21.7,19.17,0,95.09,71.4,0,1012.2,1009,0
2017-06-23,393 [WEATHER],20,16.77,0,90.6,75.12,0,1012.3,1011.81,0
2017-06-24,393 [WEATHER],22.2,17.98,0,87.87,69.52,0,1011.3,1009.97,0
2017-06-25,393 [WEATHER],20.5,16.46,0,89.51,63.31,0,1012.8,1009.58,0
2017-06-26,393 [WEATHER],20.1,15.14,0,82.72,58.45,0,1014.2,1013.47,0
2017-06-27,393 [WEATHER],15.8,14.09,0,96.8,86.05,0,1012.1,1007.51,0
2017-06-28,393 [WEATHER],13.9,12.41,0,96.17,93.96,0,1001.9,996.75,0
2017-06-29,393 [WEATHER],14.2,13.02,0,98.06,96.31,0,998.1,993.33,0
2017-06-30,393 [WEATHER],19.1,15.51,0,98.71,86.7,0,1010.8,1003.83,0
2017-06-01,395 [WEATHER],23.8,18.13,0,94.87,72.87,0,1021.8,1019.39,0
2017-06-02,395 [WEATHER],23.6,17.63,0,96.84,82.27,0,1016.4,1015.16,0
2017-06-03,395 [WEATHER],19.8,16.4,0,98.09,73.67,0,1013.5,1012.63,0
2017-06-04,395 [WEATHER],18.6,14.14,0,94.86,72.82,0,1014.7,1013.77,0
2017-06-05,395 [WEATHER],17.1,13.88,0,90.94,79.04,0,1011.8,1004.2,0
2017-06-06,395 [WEATHER],13.7,12.35,0,93.56,86.58,0,998.1,990.75,0
2017-06-07,395 [WEATHER],19,14.56,0,95.48,65.59,0,1011.1,1006.7,0
2017-06-08,395 [WEATHER],18,14.98,0,97.41,85.58,0,1009.3,1006.89,0
2017-06-09,395 [WEATHER],21,15.92,0,97.39,76.59,0,1014.3,1009.23,0
2017-06-10,395 [WEATHER],23.6,17.68,0,93.04,75.31,0,1015.6,1013.87,0
2017-06-11,395 [WEATHER],21.3,17.76,0,93.15,68.75,0,1012.9,1011.06,0
2017-06-12,395 [WEATHER],18.7,15.15,0,85.78,71.47,0,1018,1014.57,0
2017-06-13,395 [WEATHER],21.1,16.38,0,96.74,76,0,1019,1018.61,0
2017-06-14,395 [WEATHER],24.4,18.17,0,99.34,70.52,0,1018.8,1016.52,0
2017-06-15,395 [WEATHER],22.2,17.75,0,94.86,66.26,0,1016.6,1012.63,0
2017-06-16,395 [WEATHER],22.2,17.25,0,85.25,69.91,0,1025.2,1022,0
2017-06-17,395 [WEATHER],28.4,22.13,0,94.36,72.65,0,1026,1024.86,0
2017-06-18,395 [WEATHER],28.9,22.83,0,96.83,69.44,0,1024.2,1022.54,0
2017-06-19,395 [WEATHER],29.2,23.61,0,90.32,71.88,0,1020.8,1018.65,0
2017-06-20,395 [WEATHER],20.7,17.91,0,94.46,86.65,0,1020.1,1018.96,0
2017-06-21,395 [WEATHER],25.5,20.73,0,88.92,75.13,0,1019.3,1014.46,0
2017-06-22,395 [WEATHER],20.9,18.65,0,94.54,79.72,0,1012.6,1009.7,0
2017-06-23,395 [WEATHER],22,16.93,0,94.91,79.64,0,1013.3,1012.84,0
2017-06-24,395 [WEATHER],23.2,18.59,0,85.72,72.72,0,1011.9,1010.64,0
2017-06-25,395 [WEATHER],19.8,16.46,0,91.23,72.33,0,1013.2,1010.24,0
2017-06-26,395 [WEATHER],19.2,14.83,0,89.69,65.63,0,1014.8,1014,0
2017-06-27,395 [WEATHER],16.8,14.23,0,96.81,87.54,0,1012.6,1007.8,0
2017-06-28,395 [WEATHER],14.4,12.85,0,97.44,96.59,0,1001.9,996.48,0
2017-06-29,395 [WEATHER],14.9,13.33,0,98.69,92.7,0,998.8,994.18,0
2017-06-30,395 [WEATHER],19,14.98,0,97.42,90.58,0,1010.7,1004.26,0
2017-06-01,405 [WEATHER],22.9,17.47,0,93.67,76.01,0,1021,1018.28,0
2017-06-02,405 [WEATHER],21.4,17.07,0,94.99,82.75,0,1015,1014.16,0
2017-06-03,405 [WEATHER],19.8,15.91,0,97.45,75.02,0,1012,1011.33,0
2017-06-04,405 [WEATHER],18.8,13.62,0,95.44,75.2,0,1013.1,1012.15,0
2017-06-05,405 [WEATHER],18,13.62,0,96.06,82.91,0,1010.1,1002.53,0
2017-06-06,405 [WEATHER],14.6,12.12,0,94.82,91.63,0,993.9,988.18,0
2017-06-07,405 [WEATHER],16.9,13.52,0,94.2,70.23,0,1009.2,1004.11,0
2017-06-08,405 [WEATHER],18.8,14.9,0,96.17,88.02,0,1007.5,1004.87,0
2017-06-09,405 [WEATHER],19.4,15.31,0,96.1,76.74,0,1012.7,1007.78,0
2017-06-10,405 [WEATHER],22.2,16.89,0,94.97,82,0,1014.2,1012.21,0
2017-06-11,405 [WEATHER],20.5,16.75,0,92.49,70.96,0,1011.3,1009.05,0
2017-06-12,405 [WEATHER],17.6,14.55,0,89.92,73.72,0,1016.4,1012.53,0
2017-06-13,405 [WEATHER],19.1,15.44,0,94.19,81.67,0,1017.9,1017.4,0
2017-06-14,405 [WEATHER],23.2,17.19,0,96.81,79.97,0,1017.9,1015.67,0
2017-06-15,405 [WEATHER],21.1,17.35,0,89.47,68.49,0,1014.6,1011.13,0
2017-06-16,405 [WEATHER],20,16.63,0,88.15,72.5,0,1023.9,1020.45,0
2017-06-17,405 [WEATHER],26.6,20.86,0,95.59,75.89,0,1024.5,1023.75,0
2017-06-18,405 [WEATHER],23.2,20.23,0,90.91,68.19,0,1023.4,1021.92,0
2017-06-19,405 [WEATHER],24.6,19.95,0,93.27,80.64,0,1020.2,1018.25,0
2017-06-20,405 [WEATHER],16.8,15.6,0,97.45,87.93,0,1020.4,1019.53,0
2017-06-21,405 [WEATHER],22.8,18.12,0,91,81.64,0,1019,1014.11,0
2017-06-22,405 [WEATHER],20.9,18.25,0,92.79,81.34,0,1011.3,1008.2,0
2017-06-23,405 [WEATHER],18.9,16.31,0,90.14,81.63,0,1011.3,1010.67,0
2017-06-24,405 [WEATHER],20.8,17.12,0,90.71,73.79,0,1010.3,1009.15,0
2017-06-25,405 [WEATHER],19.8,15.56,0,84.93,69.84,0,1011.8,1008.86,0
2017-06-26,405 [WEATHER],15.5,13.05,0,90.27,76.95,0,1014.2,1013.4,0
2017-06-27,405 [WEATHER],15,13.97,0,96.15,86.95,0,1011.9,1007.77,0
2017-06-28,405 [WEATHER],13.3,12.68,0,98.7,96.69,0,1002.5,996.4,0
2017-06-29,405 [WEATHER],15,14.07,0,100,98.66,0,997.6,992.29,0
2017-06-30,405 [WEATHER],16.5,14.69,0,99.35,93.58,0,1010.3,1003.58,0
2017-06-01,409 [WEATHER],23.6,18.22,0,90,68.72,0,1020,1017.58,0
2017-06-02,409 [WEATHER],22.9,17.25,0,94.99,83.26,0,1014.8,1013.28,0
2017-06-03,409 [WEATHER],20.4,16.2,0,97.43,74.9,0,1011.4,1010.61,0
2017-06-04,409 [WEATHER],19.2,14.22,0,95.51,72.6,0,1012.9,1011.96,0
2017-06-05,409 [WEATHER],17.1,14.52,0,92.38,76.59,0,1010.2,1002.91,0
2017-06-06,409 [WEATHER],14.1,12.45,0,96.14,84.55,0,996.7,989.19,0
2017-06-07,409 [WEATHER],19.1,14.52,0,96.75,64.51,0,1009.5,1005.08,0
2017-06-08,409 [WEATHER],18.1,15.17,0,97.39,84.11,0,1008.1,1005.56,0
2017-06-09,409 [WEATHER],20.5,15.7,0,98.7,77.82,0,1012.7,1007.49,0
2017-06-10,409 [WEATHER],24.3,17.88,0,93.08,73.05,0,1014.2,1012.41,0
2017-06-11,409 [WEATHER],22.3,18.29,0,93.82,69.53,0,1011.6,1009.41,0
2017-06-12,409 [WEATHER],18.3,15.06,0,89.34,75.78,0,1016,1012.77,0
2017-06-13,409 [WEATHER],21.2,16.59,0,94.21,78.48,0,1017,1016.62,0
2017-06-14,409 [WEATHER],23.8,18.53,0,93.61,70.85,0,1016.9,1014.7,0
2017-06-15,409 [WEATHER],23.8,18.26,0,93.04,68.68,0,1014.6,1010.61,0
2017-06-16,409 [WEATHER],22,17.52,0,90.47,71.64,0,1023,1019.92,0
2017-06-17,409 [WEATHER],27.9,22.35,0,94.49,75.87,0,1024.1,1022.93,0
2017-06-18,409 [WEATHER],30,23.52,0,98.73,72.49,0,1022,1020.52,0
2017-06-19,409 [WEATHER],30.8,24.61,0,85.88,63.83,0,1019.1,1016.65,0
2017-06-20,409 [WEATHER],24.1,19.76,0,92.06,76.97,0,1017.5,1016.54,0
2017-06-21,409 [WEATHER],28.3,21.5,0,89.47,68.94,0,1016.8,1012.44,0
2017-06-22,409 [WEATHER],20.7,18.85,0,92.15,80.49,0,1010.9,1007.88,0
2017-06-23,409 [WEATHER],21.2,17.1,0,93.61,74.3,0,1011.7,1011.19,0
2017-06-24,409 [WEATHER],24.7,19.43,0,87.17,70.44,0,1010.2,1008.68,0
2017-06-25,409 [WEATHER],20.6,16.61,0,88.95,73.83,0,1011,1008.18,0
2017-06-26,409 [WEATHER],20.1,15.07,0,86.05,62.53,0,1012.6,1011.87,0
2017-06-27,409 [WEATHER],17.8,14.18,0,96.8,85.92,0,1010.4,1005.4,0
2017-06-28,409 [WEATHER],14.2,13,0,97.44,95.72,0,999.1,993.56,0
2017-06-29,409 [WEATHER],16,13.6,0,96.1,86.43,0,996.9,992.46,0
2017-06-30,409 [WEATHER],18,14.53,0,97.38,86.49,0,1007.9,1002.01,0
2017-06-01,413 [WEATHER],24.7,18.1,0,95.55,70.44,0,,,
2017-06-02,413 [WEATHER],23.4,16.64,0,100,83.76,0,,,
2017-06-03,413 [WEATHER],20.7,16.24,0,98.72,75.83,0,,,
2017-06-04,413 [WEATHER],20.3,15.06,0,92.18,66.92,0,,,
2017-06-05,413 [WEATHER],18.6,15.23,0,94.87,72.91,0,,,
2017-06-06,413 [WEATHER],13.8,12.52,0,96.72,84.75,0,,,
2017-06-07,413 [WEATHER],19.6,14.75,0,95.48,64.2,0,,,
2017-06-08,413 [WEATHER],18.1,15.63,0,96.15,80.67,0,,,
2017-06-09,413 [WEATHER],20.3,15.87,0,98.04,74.96,0,,,
2017-06-10,413 [WEATHER],24.7,18.4,0,95.44,68.27,0,,,
2017-06-11,413 [WEATHER],22.9,18.99,0,86.23,63.96,0,,,
2017-06-12,413 [WEATHER],18.9,14.98,0,97.34,70.83,0,,,
2017-06-13,413 [WEATHER],21.2,15.74,0,99.33,76.64,0,,,
2017-06-14,413 [WEATHER],24.1,18.07,0,100,68.24,0,,,
2017-06-15,413 [WEATHER],24,18.38,0,97.41,64.48,0,,,
2017-06-16,413 [WEATHER],21.9,17.4,0,91.65,67.74,0,,,
2017-06-17,413 [WEATHER],28.8,21.97,0,96.84,72.82,0,,,
2017-06-18,413 [WEATHER],30.4,23.03,0,99.37,68.24,0,,,
2017-06-19,413 [WEATHER],30.3,22.87,0,100,69.72,0,,,
2017-06-20,413 [WEATHER],26.7,19.57,0,99.36,78.68,0,,,
2017-06-21,413 [WEATHER],28.4,21.2,0,94.27,72.36,0,,,
2017-06-22,413 [WEATHER],21.3,18.73,0,97.49,80.54,0,,,
2017-06-23,413 [WEATHER],22,17.51,0,100,73.69,0,,,
2017-06-24,413 [WEATHER],24.1,19.95,0,82.4,68.21,0,,,
2017-06-25,413 [WEATHER],20.6,16.96,0,88.35,73.41,0,,,
2017-06-26,413 [WEATHER],21.4,14.8,0,100,66.71,0,,,
2017-06-27,413 [WEATHER],17.9,14.07,0,99.35,90,0,,,
2017-06-28,413 [WEATHER],14.5,13.29,0,99.35,96.39,0,,,
2017-06-29,413 [WEATHER],16.4,13.6,0,97.33,84.98,0,,,
2017-06-30,413 [WEATHER],18.8,14.46,0,100,85.34,0,,,
2017-06-01,421 [WEATHER],22.9,16.98,0,88.4,73.02,0,1020.2,1017.56,0
2017-06-02,421 [WEATHER],22.9,16.85,0,98.73,83.41,0,1014.5,1013.24,0
2017-06-03,421 [WEATHER],19.3,15.8,0,97.44,82.38,0,1010.7,1010.18,0
2017-06-04,421 [WEATHER],20,14.83,0,91.79,72.6,0,1012.5,1011.49,0
2017-06-05,421 [WEATHER],18.2,14.95,0,94.88,74.8,0,1009.6,1003,0
2017-06-06,421 [WEATHER],14.4,12.24,0,99.34,92,0,994.4,988,0
2017-06-07,421 [WEATHER],18.6,14.18,0,94.86,68.77,0,1009,1003.68,0
2017-06-08,421 [WEATHER],17.7,15.37,0,98.04,82.99,0,1007.7,1005.27,0
2017-06-09,421 [WEATHER],20,15.8,0,97.42,79.76,0,1011.9,1007.08,0
2017-06-10,421 [WEATHER],24,17.96,0,87.02,71.44,0,1014.1,1012.03,0
2017-06-11,421 [WEATHER],21.6,18.14,0,95.64,70.96,0,1010.8,1008.85,0
2017-06-12,421 [WEATHER],19.3,15.31,0,85.36,72.23,0,1015.4,1011.89,0
2017-06-13,421 [WEATHER],19.7,15.68,0,91.19,80.97,0,1017.1,1016.46,0
2017-06-14,421 [WEATHER],23.5,18.21,0,90.61,67.71,0,1016.9,1014.87,0
2017-06-15,421 [WEATHER],23.9,18.45,0,82.86,68.25,0,1013.6,1010.08,0
2017-06-16,421 [WEATHER],21.3,17.14,0,88.75,72.36,0,1022.6,1019.29,0
2017-06-17,421 [WEATHER],25.9,21.1,0,91.41,77.1,0,1023.8,1022.65,0
2017-06-18,421 [WEATHER],24.9,21.48,0,95.07,77.95,0,1021.8,1020.6,0
2017-06-19,421 [WEATHER],24.6,22.02,0,79.72,73.03,0,1018.9,1016.84,0
2017-06-20,421 [WEATHER],18.9,16.32,0,98.73,89.64,0,1018.3,1017.29,0
2017-06-21,421 [WEATHER],25.5,19.93,0,90.09,72.91,0,1017.3,1012.86,0
2017-06-22,421 [WEATHER],22.8,19.1,0,92.16,81.53,0,1010.2,1007.06,0
2017-06-23,421 [WEATHER],21.1,17.11,0,89.48,77.43,0,1011.1,1010.38,0
2017-06-24,421 [WEATHER],22,18.31,0,85.01,76.57,0,1009.5,1008.28,0
2017-06-25,421 [WEATHER],19.3,16.29,0,89.47,76.8,0,1010.1,1007.62,0
2017-06-26,421 [WEATHER],17,14.35,0,91.08,72.51,0,1012.9,1011.96,0
2017-06-27,421 [WEATHER],16.5,14.15,0,97.44,87.81,0,1010.9,1005.91,0
2017-06-28,421 [WEATHER],14.7,13.86,0,100,99.17,0,999.6,992.12,0
2017-06-29,421 [WEATHER],16.4,13.78,0,98.69,88.93,0,996.8,991.81,0
2017-06-30,421 [WEATHER],19.1,14.71,0,99.34,91.53,0,1007.2,1001.71,0
2017-06-01,426 [WEATHER],23.2,17,0,88.93,70.88,0,,,
2017-06-02,426 [WEATHER],22.9,17.07,0,93.16,77.83,0,,,
2017-06-03,426 [WEATHER],18.2,15.88,0,96.82,79.7,0,,,
2017-06-04,426 [WEATHER],19.3,15.28,0,84.22,66.38,0,,,
2017-06-05,426 [WEATHER],19,15.08,0,93.65,72.47,0,,,
2017-06-06,426 [WEATHER],14.5,12.27,0,96.75,89.94,0,,,
2017-06-07,426 [WEATHER],18.4,14.14,0,91.77,65.79,0,,,
2017-06-08,426 [WEATHER],18.1,15.51,0,96.76,80.7,0,,,
2017-06-09,426 [WEATHER],19.6,16.28,0,94.89,73.02,0,,,
2017-06-10,426 [WEATHER],23.8,18.14,0,84.17,68.33,0,,,
2017-06-11,426 [WEATHER],22.2,18.54,0,92,67.02,0,,,
2017-06-12,426 [WEATHER],18.7,15.63,0,81.91,68.13,0,,,
2017-06-13,426 [WEATHER],18.8,15.68,0,86.23,79.37,0,,,
2017-06-14,426 [WEATHER],23,17.84,0,91.21,66.96,0,,,
2017-06-15,426 [WEATHER],22.4,18.12,0,81.69,67.81,0,,,
2017-06-16,426 [WEATHER],19.5,16.97,0,80.93,69.22,0,,,
2017-06-17,426 [WEATHER],25.4,21.06,0,83.62,73.38,0,,,
2017-06-18,426 [WEATHER],25.5,22.09,0,87.58,73.48,0,,,
2017-06-19,426 [WEATHER],25.8,22.58,0,76.56,67.8,0,,,
2017-06-20,426 [WEATHER],20.3,16.58,0,97.46,87.31,0,,,
2017-06-21,426 [WEATHER],25.1,19.35,0,86.69,73.2,0,,,
2017-06-22,426 [WEATHER],22.8,19.52,0,85.55,76.97,0,,,
2017-06-23,426 [WEATHER],21.3,17.51,0,84.92,73.17,0,,,
2017-06-24,426 [WEATHER],22.9,18.26,0,87.38,74.95,0,,,
2017-06-25,426 [WEATHER],17.9,16.17,0,88.55,76.81,0,,,
2017-06-26,426 [WEATHER],16.8,14.5,0,84.15,71.9,0,,,
2017-06-27,426 [WEATHER],16.5,14.54,0,94.96,84.67,0,,,
2017-06-28,426 [WEATHER],15,14.08,0,100,98.58,0,,,
2017-06-29,426 [WEATHER],16.3,13.78,0,97.39,87.22,0,,,
2017-06-30,426 [WEATHER],17.2,14.45,0,98.06,90.12,0,,,
2017-06-01,435 [WEATHER],22.4,17.52,0,98.69,74.85,0,,,
2017-06-02,435 [WEATHER],23.1,17.32,0,96.81,80.29,0,,,
2017-06-03,435 [WEATHER],19.8,16.16,0,96.81,72.99,0,,,
2017-06-04,435 [WEATHER],19.1,14.21,0,88.44,67.83,0,,,
2017-06-05,435 [WEATHER],17.3,14.29,0,93.62,76.71,0,,,
2017-06-06,435 [WEATHER],12.9,11.33,0,97.35,89.8,0,,,
2017-06-07,435 [WEATHER],17.4,13.74,0,95.46,68.01,0,,,
2017-06-08,435 [WEATHER],17.2,15.05,0,94.85,82,0,,,
2017-06-09,435 [WEATHER],20.1,15.58,0,96.76,74.91,0,,,
2017-06-10,435 [WEATHER],23.1,17.55,0,89.39,71.46,0,,,
2017-06-11,435 [WEATHER],21.5,17.94,0,90.25,67.96,0,,,
2017-06-12,435 [WEATHER],17.5,14.62,0,89.23,70.92,0,,,
2017-06-13,435 [WEATHER],20.8,16.34,0,89.85,72.64,0,,,
2017-06-14,435 [WEATHER],23.1,18.17,0,87.11,65.91,0,,,
2017-06-15,435 [WEATHER],22.9,18,0,91.25,66.66,0,,,
2017-06-16,435 [WEATHER],20.7,17.03,0,89.24,67.86,0,,,
2017-06-17,435 [WEATHER],27.8,21.86,0,91.98,72.28,0,,,
2017-06-18,435 [WEATHER],29.7,23.18,0,92.07,67.16,0,,,
2017-06-19,435 [WEATHER],29.4,23.22,0,89.1,65.7,0,,,
2017-06-20,435 [WEATHER],26.6,20.22,0,96.22,75.75,0,,,
2017-06-21,435 [WEATHER],28.1,21,0,95.52,74,0,,,
2017-06-22,435 [WEATHER],21.3,19.07,0,90.43,79.87,0,,,
2017-06-23,435 [WEATHER],21.2,17.27,0,93.66,73.67,0,,,
2017-06-24,435 [WEATHER],24.6,19.45,0,85.18,68.44,0,,,
2017-06-25,435 [WEATHER],20.3,16.39,0,90.05,76.49,0,,,
2017-06-26,435 [WEATHER],20.6,15.05,0,86.79,63.53,0,,,
2017-06-27,435 [WEATHER],17.6,14.09,0,99.35,88.94,0,,,
2017-06-28,435 [WEATHER],13.9,12.9,0,100,96.86,0,,,
2017-06-29,435 [WEATHER],16,13.24,0,94.17,85.31,0,,,
2017-06-30,435 [WEATHER],19.1,14.9,0,100,84.98,0,,,
2017-06-01,436 [WEATHER],22.1,17.1,0,98.68,76.85,0,,,
2017-06-02,436 [WEATHER],22.3,15.92,0,100,87.45,0,,,
2017-06-03,436 [WEATHER],19.9,16.01,0,100,77.82,0,,,
2017-06-04,436 [WEATHER],18.4,14.17,0,93.41,70.82,0,,,
2017-06-05,436 [WEATHER],18.2,14.22,0,95.48,80.4,0,,,
2017-06-06,436 [WEATHER],14.9,11.95,0,98.05,86.05,0,,,
2017-06-07,436 [WEATHER],18,13.99,0,94.84,69.27,0,,,
2017-06-08,436 [WEATHER],17.7,15.27,0,95.49,81.91,0,,,
2017-06-09,436 [WEATHER],20,15.18,0,100,77.91,0,,,
2017-06-10,436 [WEATHER],22.7,17.12,0,98.04,76.06,0,,,
2017-06-11,436 [WEATHER],22.4,17.53,0,95.57,71.34,0,,,
2017-06-12,436 [WEATHER],18.6,14.08,0,98,76.01,0,,,
2017-06-13,436 [WEATHER],22.4,16.21,0,97.36,76.81,0,,,
2017-06-14,436 [WEATHER],23,17.3,0,100,70.16,0,,,
2017-06-15,436 [WEATHER],23,17.33,0,99.34,70.79,0,,,
2017-06-16,436 [WEATHER],21.9,16.86,0,93.52,73.12,0,,,
2017-06-17,436 [WEATHER],28.1,21.55,0,97.46,76.08,0,,,
2017-06-18,436 [WEATHER],30.7,22.1,0,100,72.43,0,,,
2017-06-19,436 [WEATHER],29.2,21.97,0,99.36,70.49,0,,,
2017-06-20,436 [WEATHER],27.5,20.05,0,99.37,77.18,0,,,
2017-06-21,436 [WEATHER],26.4,20.74,0,96.17,76.09,0,,,
2017-06-22,436 [WEATHER],21.8,18.46,0,100,81.8,0,,,
2017-06-23,436 [WEATHER],21.8,17.18,0,98.69,75.39,0,,,
2017-06-24,436 [WEATHER],24.1,19.21,0,90.2,72.72,0,,,
2017-06-25,436 [WEATHER],21.3,16.65,0,93.75,77.44,0,,,
2017-06-26,436 [WEATHER],21.7,15.24,0,96.68,66.07,0,,,
2017-06-27,436 [WEATHER],17.4,14.76,0,99.35,86.73,0,,,
2017-06-28,436 [WEATHER],15.2,13.53,0,100,95.89,0,,,
2017-06-29,436 [WEATHER],17.5,13.75,0,98.67,84.43,0,,,
2017-06-30,436 [WEATHER],19.7,15.58,0,100,86.29,0,,,
2017-06-01,440 [WEATHER],22,16.98,0,95.54,73.87,0,1012,1009.91,0
2017-06-02,440 [WEATHER],22.9,17.1,0,96.8,78.94,0,1007,1005.28,0
2017-06-03,440 [WEATHER],20.5,16.15,0,98.07,73.3,0,1003.6,1002.73,0
